time,open,high,low,close,volume
2024-04-23T12:55:00+05:30,22409.55,22410.35,22403.6,22406.8,0
2024-04-23T13:00:00+05:30,22406.2,22407.35,22394.45,22398.2,0
2024-04-23T13:05:00+05:30,22397.45,22400.75,22380.05,22381.5,0
2024-04-23T13:10:00+05:30,22380.35,22385.4,22369.15,22382.45,0
2024-04-23T13:15:00+05:30,22381.75,22382.15,22358.4,22363.5,0
2024-04-23T13:20:00+05:30,22362.8,22376,22359.7,22375.75,0
2024-04-23T13:25:00+05:30,22375.35,22390.25,22373.55,22387.85,0
2024-04-23T13:30:00+05:30,22388,22394.5,22383.9,22386.5,0
2024-04-23T13:35:00+05:30,22385.75,22391.7,22380.55,22389.65,0
2024-04-23T13:40:00+05:30,22389.6,22397.6,22385.4,22387.6,0
2024-04-23T13:45:00+05:30,22387.7,22392.15,22383.65,22391.6,0
2024-04-23T13:50:00+05:30,22391.2,22393.4,22383.5,22390,0
2024-04-23T13:55:00+05:30,22389.85,22394.75,22385.25,22388.9,0
2024-04-23T14:00:00+05:30,22388.85,22405.3,22387.2,22405.2,0
2024-04-23T14:05:00+05:30,22404.8,22405.25,22384.4,22387.3,0
2024-04-23T14:10:00+05:30,22386.15,22398.45,22377.6,22396.45,0
2024-04-23T14:15:00+05:30,22396.65,22410.55,22396,22409.95,0
2024-04-23T14:20:00+05:30,22409.6,22412.6,22399,22400.65,0
2024-04-23T14:25:00+05:30,22400.45,22402.45,22391.15,22396.45,0
2024-04-23T14:30:00+05:30,22396.65,22404.45,22387.1,22389.35,0
2024-04-23T14:35:00+05:30,22387.45,22399.5,22387.45,22392.1,0
2024-04-23T14:40:00+05:30,22391.75,22395,22389.3,22393.45,0
2024-04-23T14:45:00+05:30,22393.35,22404.5,22392.15,22403.7,0
2024-04-23T14:50:00+05:30,22402.75,22406.1,22393.95,22395.85,0
2024-04-23T14:55:00+05:30,22396.4,22411.55,22386.75,22411.45,0
2024-04-23T15:00:00+05:30,22410.2,22411.85,22370.9,22385.2,0
2024-04-23T15:05:00+05:30,22384.6,22384.6,22359.6,22368.75,0
2024-04-23T15:10:00+05:30,22368,22380.15,22359.2,22377.5,0
2024-04-23T15:15:00+05:30,22377.55,22378.95,22360.8,22370.35,0
2024-04-23T15:20:00+05:30,22369.35,22370.05,22354.25,22360.35,0
2024-04-23T15:25:00+05:30,22360.05,22363.65,22350.15,22361,0
2024-04-24T09:15:00+05:30,22421.55,22431,22401.05,22403.9,0
2024-04-24T09:20:00+05:30,22403.95,22417.25,22401.35,22412.5,0
2024-04-24T09:25:00+05:30,22412.55,22418.8,22405.95,22409.45,0
2024-04-24T09:30:00+05:30,22410.1,22420.6,22403.65,22408.65,0
2024-04-24T09:35:00+05:30,22408.55,22415.85,22407.8,22412.8,0
2024-04-24T09:40:00+05:30,22413.4,22418.35,22407.65,22416.05,0
2024-04-24T09:45:00+05:30,22416.5,22430.45,22410.6,22427.9,0
2024-04-24T09:50:00+05:30,22428.25,22444.6,22424.45,22440.5,0
2024-04-24T09:55:00+05:30,22440.55,22442.7,22432,22435,0
2024-04-24T10:00:00+05:30,22434.3,22446.75,22434.3,22436.95,0
2024-04-24T10:05:00+05:30,22437.05,22447.95,22434.45,22441.9,0
2024-04-24T10:10:00+05:30,22441.8,22449.9,22435.1,22435.1,0
2024-04-24T10:15:00+05:30,22436.3,22451.2,22435.9,22447.7,0
2024-04-24T10:20:00+05:30,22448.2,22450.55,22444.65,22449.85,0
2024-04-24T10:25:00+05:30,22449.3,22461.15,22445.5,22458,0
2024-04-24T10:30:00+05:30,22458.25,22464.55,22454.7,22459.05,0
2024-04-24T10:35:00+05:30,22460.3,22470,22457.7,22466.5,0
2024-04-24T10:40:00+05:30,22466.1,22475.9,22466.1,22472.95,0
2024-04-24T10:45:00+05:30,22473.25,22474.3,22461.6,22467.8,0
2024-04-24T10:50:00+05:30,22468.2,22470.6,22458.7,22463.1,0
2024-04-24T10:55:00+05:30,22462.35,22474.15,22457.85,22466,0
2024-04-24T11:00:00+05:30,22466.15,22468.7,22457.75,22460.05,0
